holder_id	full_name	role_title	tier	jurisdiction	holder_fec_id	verdict	holder_rows	shared_rows	stale_rows	stale_usd	stale_share	live_rows_newer_than_contamination	owner_name	owner_fec_id	owner_role
4127e558-2530-47d0-bc0e-fb4ab06abf2b	Richard McCormick	Representative	elected	GA	H0GA07273	REFUSE-weak-overlap	2707	88	50	192016.00	0.5682	14	David McCormick	S2PA00661	Senator
e7b73fea-7929-413a-b03a-21c519251875	Mary E. Miller	Representative	elected	IL	H0IL15129	REFUSE-weak-overlap	3190	115	50	191559.00	0.4348	28	Max L. Miller	H2OH16051	Representative
1f7f59ae-8899-493e-864b-879b73c063bc	Todd Young	Senator	elected	IN	S6IN00191	REFUSE-weak-overlap	4581	55	26	188832.00	0.4727	124	Donald Young	H6AK00045	Candidate for Representative
3ec80e8d-8abd-4a75-bed0-b3cad8bcebc4	Trent Kelly	Representative	elected	MS	H6MS01131	REFUSE-weak-overlap	1622	164	43	188400.00	0.2622	51	Mike Kelly	H0PA03271	Representative
9ada9117-3182-4ff7-af86-a7804f165543	Susie Lee	Representative	elected	NV	H6NV04020	REFUSE-weak-overlap	7316	150	38	184500.00	0.2533	143	Laurel M. Lee	H2FL15241	Representative
daeb9a4a-b487-4208-8d1f-a59a8ec26865	Riley Moore	Candidate for Representative	candidate	WV	H4WV02205	REFUSE-weak-overlap	415	136	64	181500.00	0.4706	0	Blake D. Moore	H0UT01205	Representative
4f9c372a-f214-4d51-b287-815244a9f1f7	J. French Hill	Representative	elected	AR	H4AR02141	REFUSE-weak-overlap	4842	211	211	178208.00	1.0000	614	Terri Hill	H0MD07171	Candidate for Representative
a8d4fc51-6a11-465a-bd95-5153ddfa8d7a	Johnny Olszewski	Representative	elected	MD	H4MD02232	REFUSE-weak-overlap	1482	64	63	176433.00	0.9844	1352	Al Olszewski	H2MT02084	Candidate for Representative
f39d5ef5-9585-43e6-92e9-95517dd984dd	Daniel Goldman	Candidate for Representative	candidate	NY	H2NY10308	REFUSE-weak-overlap	2454	35	34	171750.00	0.9714	15	Craig A. Goldman	H4TX12065	Representative
bf9c076c-9a53-438c-ab34-8e980e5ab86a	Vicente Gonzalez	Representative	elected	TX	H6TX15162	REFUSE-weak-overlap	3856	223	39	170550.00	0.1749	316	Anthony Gonzalez	H8OH16124	Candidate for Representative
712b7eb0-2698-4305-922b-5ad84832a35d	Rick Scott	Senator	elected	FL	S8FL00273	REFUSE-weak-overlap	3396	305	89	167701.00	0.2918	119	Tim Scott	S4SC00240	Senator
380350c0-926a-42b9-a30e-0731a50d2fe7	R Ivey	Candidate for Representative	candidate	TX	H6TX09215	REFUSE-dormant	143	126	126	165300.00	1.0000	2	Glenn Ivey	H2MD04232	Representative
ebe736ab-5fd3-461d-acf9-a9fffbd89d17	Joe Wilson	Representative	elected	SC	H2SC02059	REFUSE-weak-overlap	1429	75	32	163550.00	0.4267	12	Frederica S. Wilson	H0FL17068	Representative
dceef4b4-6358-45e9-a35f-e27fc8f52670	Alan Armstrong	Senator	elected	OK		REFUSE-weak-overlap	28	28	28	162500.00	1.0000	0	Kelly Armstrong	H8ND00096	Candidate for Representative
ccbb8460-6a27-48f6-83b7-7c7384e1bd33	Barbara Lee	Candidate for Senator	candidate	CA	S4CA00589	REFUSE-weak-overlap	2883	70	45	161850.00	0.6429	18	Susie Lee	H6NV04020	Representative
9dfe202c-1a01-4962-8401-9b48c119be92	Christy Smith	Candidate for Representative	candidate	CA	H0CA25154	REFUSE-weak-overlap	2431	47	13	161718.00	0.2766	107	Adam Smith	H6WA09025	Representative
132df8d3-43a4-4069-8744-75a1e25fb998	Bill Johnson	Candidate for Representative	candidate	OH	H0OH06189	REFUSE-weak-overlap	1012	91	38	160200.00	0.4176	27	Ron Johnson	S0WI00197	Senator
ab2daf0e-ed89-4f90-81bd-460dd45c4367	Mary Waters	Candidate for Representative	candidate	MI	H8MI13185	REFUSE-dormant	148	148	146	157532.00	0.9865	3	Maxine Waters	H4CA23011	Representative
ed55faca-331a-49fb-b381-b8e13fc17537	Timothy Ryan	Candidate for Representative	candidate	OH	H2OH17109	REFUSE-weak-overlap	896	44	44	156992.00	1.0000	249	Patrick Ryan	H8NY19223	Representative
526e530f-ea39-4a01-bc24-33f02bf0a22a	Andy Kim	Senator	elected	NJ	S4NJ00466	REFUSE-weak-overlap	6278	82	34	154000.00	0.4146	86	Young Kim	H8CA39240	Representative
81acd3f5-d2c2-49ce-b5c9-279270b1fab4	Young Kim	Representative	elected	CA	H8CA39240	REFUSE-weak-overlap	7510	82	45	153725.00	0.5488	20	Andy Kim	S4NJ00466	Senator
963369f6-da73-4412-8337-3b525a0665ff	Carl Sherman	Candidate for Senator	candidate	TX	S4TX00805	REFUSE-dormant	115	115	115	153566.00	1.0000	0	Brad Sherman	H6CA24113	Representative
38308099-457d-488d-8794-3fd3aabf44ce	Jerry Moran	Senator	elected	KS	S0KS00091	REFUSE-weak-overlap	2150	64	32	149943.00	0.5000	27	Nathaniel Moran	H2TX01112	Representative
b8f492a2-47cc-4101-820e-a727de36bedb	Stephen F. Lynch	Representative	elected	MA	H2MA09072	REFUSE-weak-overlap	1696	181	181	145183.00	1.0000	1270	Mark Lynch	S6SC04213	Candidate for Senator
831a6951-ec3f-423d-8bf6-38e198d0ea86	Joseph Kennedy	Candidate for Senator	candidate	MA	S0MA00208	REFUSE-weak-overlap	169	67	35	141602.00	0.5224	28	Amy Kennedy	H0NJ02171	Candidate for Representative
816aee8e-debf-4960-8385-d3ca2829c9b7	Rodney Davis	Candidate for Representative	candidate	IL	H2IL13120	REFUSE-weak-overlap	2301	48	34	140000.00	0.7083	669	Donald G. Davis	H2NC02287	Representative
442e7a70-f213-4643-bbc8-22881516a7f1	Rick W. Allen	Representative	elected	GA	H2GA12121	REFUSE-weak-overlap	2006	139	139	137333.00	1.0000	1782	Jack Allen	H4TN03199	Candidate for Representative
fafd4df5-26aa-4b32-aa24-51b6a3cb706b	David McCormick	Senator	elected	PA	S2PA00661	REFUSE-weak-overlap	10779	88	37	136661.00	0.4205	154	Richard McCormick	H0GA07273	Representative
1324f4d3-3277-4936-ba69-0aba36370a91	Mondaire Jones	Candidate for Representative	candidate	NY	H0NY17174	REFUSE-weak-overlap	5716	61	35	136350.00	0.5738	303	Kermit Jones	H2CA04122	Candidate for Representative
61a9c0ab-edf4-4dc6-93f7-4cc9605ecab8	Tara Johnson	Candidate for Representative	candidate	WI	H4WI03193	REFUSE-dormant	180	180	179	134186.00	0.9944	1	Ron Johnson	S0WI00197	Senator
96615ef6-08c4-4723-ad86-7f9b0261c95d	Timothy M. Kennedy	Representative	elected	NY	H4NY26078	REFUSE-weak-overlap	1860	45	20	132250.00	0.4444	37	Mike Kennedy	H4UT03260	Representative
67e0e5f3-c20e-439b-b8c9-2e804aecf1df	Hillary J. Scholten	Representative	elected	MI	H0MI03316	REFUSE-weak-overlap	5970	155	155	129851.00	1.0000	5506	James Scholten	S6IA00264	Candidate for Senator
39f916d7-ced4-4d93-aa61-768cd37bca10	Daniel S. Goldman	Representative	elected	NY	H2NY10308	REFUSE-weak-overlap	4838	36	31	128400.00	0.8611	29	Craig A. Goldman	H4TX12065	Representative
b9f53b20-a823-4ebd-9282-c37038cf7646	Claudia De La Cruz	Candidate for President	candidate	US	P40015406	REFUSE-dormant	109	109	109	126119.00	1.0000	0	Monica De La Cruz	H0TX15124	Representative
768815ff-08e9-47ac-9079-3ddf44fbad0a	Patty Murray	Senator	elected	WA	S2WA00189	REFUSE-weak-overlap	9253	53	53	119800.00	1.0000	8448	Erik Murray	S6KS00270	Candidate for Senator
339c8d60-7de7-459a-ae43-05108275c83b	Garland Barr	Candidate for Senator	candidate	KY	S6KY00286	REFUSE-low-share	2362	1714	29	116000.00	0.0169	9	Andy Barr	H0KY06104	Representative
8cfd19b0-cd98-4e40-907b-5f78159cad55	Robert C. "Bobby" Scott	Representative	elected	VA	H6VA01117	REFUSE-weak-overlap	1100	140	30	115500.00	0.2143	47	Tim Scott	S4SC00240	Senator
7705095b-f530-4d5c-b0df-d8a3a05031a2	Kathleen Rice	Candidate for Representative	candidate	NY	H4NY04075	REFUSE-weak-overlap	384	107	35	114500.00	0.3271	44	Tom Rice	H2SC07066	Candidate for Representative
be4496ab-c5c3-426c-a34a-6b3377b7fa90	Robert Scott	Candidate for Representative	candidate	VA	H6VA01117	REFUSE-weak-overlap	347	33	28	112500.00	0.8485	238	Rick Scott	S8FL00273	Senator
9fbf6e82-b2a0-4bf4-9e40-f45c0607f8a0	Anthony Brown	Candidate for Representative	candidate	MD	H6MD04209	REFUSE-weak-overlap	588	81	41	111500.00	0.5062	107	M Brown	H2OH11169	Candidate for Representative
5d6241ea-951a-46ff-bebe-9499245e87e4	John Bush	Federal Judge	elected	US		REFUSE-weak-overlap	21	21	21	110000.00	1.0000	0	Cori Bush	H8MO01143	Candidate for Representative
6b39e4d0-e930-478e-a3ac-737b04e969bd	Jonathan Jackson	Candidate for Representative	candidate	IL	H2IL01349	REFUSE-weak-overlap	170	37	37	107900.00	1.0000	16	Ronny Jackson	H0TX13228	Representative
cef24158-98ad-431b-bc4b-494441f0a0a3	Frederica S. Wilson	Representative	elected	FL	H0FL17068	REFUSE-weak-overlap	643	75	31	107000.00	0.4133	37	Joe Wilson	H2SC02059	Representative
8dd1cf08-6efe-46dc-8662-d13c49e7bc5b	Riley M. Moore	Representative	elected	WV	H4WV02205	REFUSE-weak-overlap	920	139	28	106500.00	0.2014	35	Blake D. Moore	H0UT01205	Representative
07f95924-0f6a-4879-a36d-a4466b1207aa	Colin Schmitt	Candidate for Representative	candidate	NY	H2NY18087	REFUSE-weak-overlap	867	151	30	104989.00	0.1987	21	Eric Schmitt	S2MO00544	Senator
7e0944fc-a139-4876-97bd-5f284e3cc397	Shawn Harris	Candidate for Representative	candidate	GA	H4GA14057	REFUSE-weak-overlap	2918	411	161	102791.00	0.3917	1970	Kamala Harris	P00009423	Candidate for President
7dfd00e9-b39f-4387-a5d6-4205a80cc92b	John Graves	Candidate for Representative	candidate	GA	H0GA09030	REFUSE-weak-overlap	189	67	32	102500.00	0.4776	2	Garret Graves	H4LA06153	Candidate for Representative
5d7a64cc-49a3-41ca-b9c3-76851d5f0c05	Brandon Williams	Candidate for Representative	candidate	NY	H2NY22212	REFUSE-weak-overlap	1434	68	26	102244.00	0.3824	95	Roger Williams	H2TX33040	Representative
4b857eea-5fee-4223-a6fd-dd03c8990077	Wesley Hunt	Representative	elected	TX	H0TX07170	REFUSE-weak-overlap	3348	35	24	101300.00	0.6857	391	Jeremy Hunt	H2GA02189	Candidate for Representative
27090d3a-ed66-47de-8f45-24a262cf9e35	Roger Marshall	Senator	elected	KS	H6KS01179	REFUSE-weak-overlap	1775	14	14	99000.00	1.0000	281	Steven Marshall	S6AL00450	Candidate for Senator
afc05fd0-1d98-4de9-b9ac-f69fe0f1d773	Mark Harris	Representative	elected	NC	H4NC08066	REFUSE-weak-overlap	771	46	24	98800.00	0.5217	15	Andy Harris	H8MD01094	Representative
e5aaf27d-cd87-46b4-b4ba-b8e18fc56461	Gregory F. Murphy	Representative	elected	NC	H0NC03172	REFUSE-weak-overlap	2899	121	17	98750.00	0.1405	251	Stephanie Murphy	H6FL07140	Candidate for Representative
d312c73a-dcde-40e3-9d7d-d62a76c49d0d	Donald Young	Candidate for Representative	candidate	AK	H6AK00045	REFUSE-weak-overlap	509	64	24	98262.00	0.3750	17	David Young	H4IA03115	Candidate for Representative
18c46a64-d7e4-4044-a3d9-d5329dd498db	Margaret Wood Hassan	Senator	elected	NH	S6NH00091	REFUSE-weak-overlap	17438	66	66	95040.00	1.0000	17250	Amir Hassan	H6MI08296	Candidate for Representative
4920508a-1b6f-4c5f-b389-fc48efa06fbc	David Young	Candidate for Representative	candidate	IA	H4IA03115	REFUSE-weak-overlap	192	64	25	94900.00	0.3906	2	Donald Young	H6AK00045	Candidate for Representative
3e559d5c-0763-4f3f-b654-7ae93f1a2a93	Susan M. Collins	Senator	elected	ME	S6ME00159	REFUSE-weak-overlap	5539	40	36	93863.00	0.9000	1378	Michael Collins	S6GA00390	Candidate for Senator
4674abb0-91e0-4dfc-9d66-a1084c12b47d	Amish Shah	Candidate for Representative	candidate	AZ	H4AZ01194	REFUSE-weak-overlap	4162	75	40	93100.00	0.5333	203	Tina Shah	H6NJ07250	Candidate for Representative
05c126c0-caae-4ed6-9947-933bf2ad87df	Brian Higgins	Candidate for Representative	candidate	NY	H4NY27076	REFUSE-low-share	846	476	19	93000.00	0.0399	88	Clay Higgins	H6LA03148	Representative
0cfcccf3-7822-4d6b-87bd-3445a0adeba4	Jeff Jackson	Candidate for Representative	candidate	NC	H2NC14076	REFUSE-weak-overlap	2944	45	22	89501.00	0.4889	13	Jonathan L. Jackson	H2IL01349	Representative
278411fd-2fca-46d4-9015-d1055c87ee84	Christopher Smith	Candidate for Representative	candidate	NJ	H8NJ04014	REFUSE-weak-overlap	85	28	19	87000.00	0.6786	4	Adam Smith	H6WA09025	Representative
97b77946-0da6-4e38-b153-ba9dfe421714	Tim Moore	Representative	elected	NC	H4NC14015	REFUSE-weak-overlap	1497	132	26	85250.00	0.1970	30	Blake D. Moore	H0UT01205	Representative
44c85a80-4585-4611-95a6-a6b195940fc1	Andy Kim	Candidate for Representative	candidate	NJ	H8NJ03206	REFUSE-weak-overlap	3359	40	20	85200.00	0.5000	5	Young Kim	H8CA39240	Representative
63740b8b-2f40-44c0-a96d-80a125a2208a	Mark Harris	Candidate for Representative	candidate	NC	H4NC08066	REFUSE-weak-overlap	74	28	28	82000.00	1.0000	3	Andy Harris	H8MD01094	Representative
34a201b2-ad70-4e24-9875-25a21eaf3179	Kathleen Williams	Candidate for Representative	candidate	MT	H8MT01232	REFUSE-weak-overlap	120	25	15	81425.00	0.6000	44	Nikema Williams	H0GA05301	Representative
6cf209a4-4db8-4d99-96df-0c2a0e56dc15	Markwayne Mullin	Candidate for Representative	candidate	OK	H2OK02083	REFUSE-low-share	596	596	17	79500.00	0.0285	2	Kevin Mullin	H2CA14162	Representative
61c4ef5b-5833-41c1-a3e6-c0f2d02c8a55	Nicholas Taylor	Candidate for Representative	candidate	TX	H8TX03123	REFUSE-weak-overlap	1225	34	16	77900.00	0.4706	28	Scott Taylor	H0VA02118	Candidate for Representative
e9015ab5-913e-4f2c-a917-190ebd0dde22	Al Green	Representative	elected	TX		REFUSE-weak-overlap	680	10	10	77500.00	1.0000	545	Mark Green	H8TN07076	Candidate for Representative
36907aab-b3e1-4314-a192-ad72f8d2b594	Mary Miller	Candidate for Representative	candidate	IL	H0IL15129	REFUSE-weak-overlap	99	40	31	77000.00	0.7750	2	Max L. Miller	H2OH16051	Representative
5c0f123b-92b9-40ff-9145-5bc8f5e2c4d0	Derek Tran	Representative	elected	CA	H4CA45170	REFUSE-weak-overlap	5154	126	126	76873.00	1.0000	1993	Nick Tran	H6TX02228	Candidate for Representative
e11993c6-566d-4d26-a739-375839cb87c2	Michael Turner	Candidate for Representative	candidate	OH	H2OH03067	REFUSE-weak-overlap	351	7	7	76400.00	1.0000	251	Sylvester Turner	H4TX18237	Candidate for Representative
9c74136e-221b-4926-90f7-060e8e38d17d	Louis Sarmiento	Council Member	elected	SF	H6TX09199	REFUSE-weak-overlap	39	39	39	72192.00	1.0000	0	Crystal Sarmiento	H6TX09199	Candidate for Representative
22968ada-413a-45a2-a344-c67431ae4cb4	Ronny Jackson	Representative	elected	TX	H0TX13228	REFUSE-weak-overlap	2490	42	20	70500.00	0.4762	61	Jonathan L. Jackson	H2IL01349	Representative
c64ec823-5bb2-4e9e-8cc2-5fbc3791260d	Michael Collins	Candidate for Representative	candidate	GA	H4GA10071	REFUSE-weak-overlap	884	53	22	70500.00	0.4151	58	Susan M. Collins	S6ME00159	Senator
033321ea-4644-4575-9982-a573091ef9b9	Dwight Evans	Representative	elected	PA	H6PA02171	REFUSE-weak-overlap	1320	21	21	70500.00	1.0000	18	Gabe Evans	H4CO08034	Representative
428d4aaf-3c9d-4bf8-9cce-8be84ac218b6	Andrew Harris	Candidate for Representative	candidate	MD	H8MD01094	REFUSE-weak-overlap	146	11	11	70000.00	1.0000	13	Mark Harris	H6NC09200	Candidate for Representative
4c2c4e54-562d-45fb-b9c6-76e309962b39	Kermit Jones	Candidate for Representative	candidate	CA	H2CA04122	REFUSE-weak-overlap	1880	61	22	69546.00	0.3607	73	Mondaire Jones	H0NY17174	Candidate for Representative
7bfb2e70-a017-4996-83fe-e01eede7a78b	Ken Bruce	Council Member	elected	SF	S2SC00145	REFUSE-weak-overlap	22	21	21	69500.00	1.0000	0	Kalena Bruce	H2MO04173	Candidate for Representative
7028f31f-770e-468d-850f-9d4dcbdf4e42	James Scholten	Candidate for Representative	candidate	IA	H8IA04106	REFUSE-weak-overlap	43	43	15	69462.00	0.3488	22	Hillary J. Scholten	H0MI03316	Representative
f76e750e-a810-40d4-8019-0a8e464c2d16	Wendy Davis	Candidate for Representative	candidate	TX	H0TX21148	REFUSE-weak-overlap	155	13	10	67500.00	0.7692	31	Morris Davis	H0NC11175	Candidate for Representative
e21fb3a2-a3f3-429b-af36-357b7abcdba1	Mike Kennedy	Representative	elected	UT	H4UT03260	REFUSE-weak-overlap	747	45	16	67500.00	0.3556	109	Timothy M. Kennedy	H4NY26078	Representative
e2a5e28a-9e33-44de-991f-e94a3649c539	Nathaniel Moran	Representative	elected	TX	H2TX01112	REFUSE-weak-overlap	1324	64	24	66850.00	0.3750	67	Jerry Moran	S0KS00091	Senator
ac5297b4-e6d8-4fcd-8145-2af84fcbef95	Pramila Jayapal	Representative	elected	WA	H6WA07458	REFUSE-weak-overlap	3269	836	19	66751.00	0.0227	30	Susheela Jayapal	H4OR03150	Candidate for Representative
66aadb5c-b268-4043-8dca-aa4a0c04cdc0	Andy Harris	Representative	elected	MD	H8MD01094	REFUSE-weak-overlap	2960	46	11	66125.00	0.2391	60	Mark Harris	H4NC08066	Representative
c1768483-8c4f-4b25-b12f-2bc57989805f	James Bishop	Candidate for Representative	candidate	NC	H0NC09187	REFUSE-weak-overlap	1243	511	16	65500.00	0.0313	14	Sanford D. Bishop	H2GA02031	Representative
245c82bf-087c-4e43-b793-14540b94e387	Laura Fine	Candidate for Representative	candidate	IL	H6IL09194	REFUSE-low-share	2011	1888	36	65500.00	0.0191	326	Randy Fine	H6FL06258	Representative
2d0fea6e-da0a-4a34-90bb-8ecec2718e6d	Richard Hudson	Representative	elected	NC	H2NC08185	REFUSE-weak-overlap	3677	13	8	60500.00	0.6154	119	Paul Hudson	H4MI03268	Candidate for Representative
68034a67-4c75-4363-ae00-f4cd2ebc1a41	Tina Shah	Candidate for Representative	candidate	NJ	H6NJ07250	REFUSE-weak-overlap	1045	75	26	60050.00	0.3467	3	Amish Shah	H4AZ01194	Candidate for Representative
8c72416d-a975-4901-913c-4a33529a87eb	Amy Kennedy	Candidate for Representative	candidate	NJ	H0NJ02171	REFUSE-weak-overlap	185	67	15	59800.00	0.2239	79	Joseph Kennedy	S0MA00208	Candidate for Senator
9e761a59-4853-42a4-b000-485e751d8935	Steven Marshall	Candidate for Senator	candidate	AL	S6AL00450	REFUSE-weak-overlap	419	15	7	59640.00	0.4667	22	Roger Marshall	S0KS00315	Candidate for Senator
cf05a92c-08da-436c-a6b5-0561243d5ad5	Eddie Johnson	Candidate for Representative	candidate	TX	H2TX00015	REFUSE-weak-overlap	131	57	14	59500.00	0.2456	22	Henry C. "Hank" Johnson	H6GA04129	Representative
d7442ef3-14aa-4241-8d92-ef3f5c726cb7	Felix Moore	Candidate for Senator	candidate	AL	S6AL00476	REFUSE-weak-overlap	806	387	11	58500.00	0.0284	10	Barry Moore	H8AL02171	Representative
e930c900-bf37-49f1-89d2-773c3287e5fa	Brynne Kennedy	Candidate for Representative	candidate	CA	H0CA04175	REFUSE-weak-overlap	79	31	13	57500.00	0.4194	21	Amy Kennedy	H0NJ02171	Candidate for Representative
55034623-f55d-41e3-bc46-822568bda233	Jacqueline Nguyen	Federal Judge	elected	US		REFUSE-weak-overlap	11	11	11	55000.00	1.0000	0	Kim Nguyen	H4CA45121	Candidate for Representative
5db50d56-7d3d-42bc-a2e0-b89af2866d84	James May	Council Member	elected	AUS	H6TX19230	REFUSE-weak-overlap	61	45	45	52560.00	1.0000	4	Karla May	S4MO00276	Candidate for Senator
a42cd1a2-aa86-4e4a-9d46-069b5081ad98	Bradley Scott Schneider	Representative	elected	IL	H2IL10068	REFUSE-weak-overlap	5101	15	14	48700.00	0.9333	4906	Jan Schneider	H2FL13139	Candidate for Representative
16e9152a-b560-44f3-a4bc-34eb4c8e98ee	Gabriel Cabrera	Council Member	elected	SF	H4MT02056	REFUSE-weak-overlap	33	33	33	48100.00	1.0000	0	Ming Cabrera	H4MT02056	Candidate for Representative
1a912fd3-f05f-431c-ac03-e1f282a02a30	Michael Collins	Candidate for Senator	candidate	GA	S6GA00390	REFUSE-weak-overlap	989	40	17	47959.00	0.4250	327	Susan Collins	S6ME00159	Candidate for Senator
0bb6ee22-b9b4-41b8-8922-dd465e98221d	Ylenia Aguilar	Candidate for Representative	candidate	AZ	H4AZ03125	REFUSE-dormant	83	83	83	46600.00	1.0000	0	Pete Aguilar	H2CA31125	Representative
ef5825b1-60fd-40a3-9a8c-51f79a27c946	Cassandra Garcia	Candidate for Representative	candidate	TX	H2TX28149	REFUSE-weak-overlap	772	91	18	45787.00	0.1978	71	Michael Garcia	H0CA25105	Candidate for Representative
25050e57-afe8-4cc6-b9b6-ad33949712ec	Mark Sanders	Candidate for Representative	candidate	OK	H4OK01115	REFUSE-weak-overlap	39	39	39	42284.00	1.0000	0	Bernard Sanders	S4VT00033	Senator
7e07d6d5-a45c-42e3-8178-89e3dbb3ad12	Jeff Jackson	Candidate for Senator	candidate	NC	S2NC00356	REFUSE-weak-overlap	22	10	7	42000.00	0.7000	1	Jonathan L. Jackson	H2IL01349	Representative
cf1f7fb7-acf4-4351-b34d-5939b09440a2	Cassandra Costello	Council Member	elected	SF	S4ME00113	REFUSE-weak-overlap	30	28	28	40384.00	1.0000	0	David Costello	S4ME00113	Candidate for Senator
f7240693-6344-451f-aff8-42c044b7bd9f	Jefferson Sessions	Candidate for Senator	candidate	AL	S6AL00195	REFUSE-low-share	67	67	11	39500.00	0.1642	9	Pete Sessions	H2TX03126	Representative
e8f66a04-be54-4642-9400-28f3d031267e	Jeremy Hunt	Candidate for Representative	candidate	GA	H2GA02189	REFUSE-weak-overlap	394	35	10	39200.00	0.2857	126	Wesley Hunt	H0TX07170	Representative
1d6d10d5-e312-45fc-a83b-45fd805fe32b	Jana Mims	Council Member	elected	AUS	H6TX09165	REFUSE-weak-overlap	36	36	36	38350.00	1.0000	0	Dan Mims	H6TX09165	Candidate for Representative
dc74b7bf-1a38-4576-9d1a-5b5161247c8b	Robert Moyer	Council Member	elected	SF	H6NE01135	REFUSE-weak-overlap	43	43	43	38281.00	1.0000	0	Eric Moyer	H6NE01135	Candidate for Representative
fadfdaa1-5de6-469d-b1a1-f8de5b2403fc	Emily Diamond	Council Member	elected	AUS	H2FL13220	REFUSE-weak-overlap	14	14	14	38000.00	1.0000	0	Ben Diamond	H2FL13220	Candidate for Representative
60f87348-1ffc-427f-b80c-5f416967cd41	Roger Marshall	Candidate for Senator	candidate	KS	S0KS00315	REFUSE-weak-overlap	1909	15	7	38000.00	0.4667	867	Steven Marshall	S6AL00450	Candidate for Senator
5b87b47f-e021-4121-8799-a4e10a16b6c9	Jennifer-Ruth Green	Candidate for Representative	candidate	IN	H2IN01172	REFUSE-weak-overlap	1379	26	13	37750.00	0.5000	65	Mark Green	H8TN07076	Candidate for Representative
b7dca556-1290-48b5-9ab6-45ad1a80171d	Marilyn Strickland	Representative	elected	WA	H0WA10034	REFUSE-weak-overlap	3373	40	40	37234.00	1.0000	2410	Justin Strickland	H6NJ11179	Candidate for Representative
8048eabc-06f4-42ec-93d2-311b14ca36e6	Jaime Harrison	Candidate for Senator	candidate	SC	S0SC00289	REFUSE-weak-overlap	186	8	4	35500.00	0.5000	112	Brigid Harrison	H0NJ02197	Candidate for Representative
52b04f5f-b4b9-4f08-a66c-81bc7db1756c	Earl Carter	Candidate for Senator	candidate	GA	S6GA00374	REFUSE-weak-overlap	1090	24	11	35000.00	0.4583	34	Troy A. Carter	H2LA02149	Representative
1dc4c7c9-3e23-47f5-8805-f6187904c20c	Brad Sinclair	Council Member	elected	AUS	H4TX28087	REFUSE-weak-overlap	17	10	10	35000.00	1.0000	7	Kyle Sinclair	H2TX20096	Candidate for Representative
dea1d72f-4b44-4c7c-9d8c-799a157a811c	Christopher Jacobs	Candidate for Representative	candidate	NY	H0NY27090	REFUSE-weak-overlap	562	7	7	35000.00	1.0000	115	Matthew Jacobs	H2CA26133	Candidate for Representative
30489b7e-705f-4ff4-b46b-425278412239	James Banks	Candidate for Representative	candidate	IN	H6IN03229	REFUSE-weak-overlap	1310	507	13	34500.00	0.0256	13	Jim Banks	S4IN00196	Senator
eb63b46f-9758-410e-ab7c-ead2f98cefa9	Jonathan L. Jackson	Representative	elected	IL	H2IL01349	REFUSE-weak-overlap	1050	42	14	34500.00	0.3333	38	Ronny Jackson	H0TX13228	Representative
03200fc2-a0e5-4f47-aebe-b2ba86a5e2a4	John W. Mannion	Representative	elected	NY	H4NY22085	REFUSE-weak-overlap	3478	48	48	34405.00	1.0000	390	Nancy Mannion	H6PA11099	Candidate for Representative
25ca7676-399f-45ac-9f31-fe98ac7c0d7b	David Womack	Candidate for Representative	candidate	WA	H6WA05213	REFUSE-weak-overlap	45	23	23	34226.00	1.0000	1	Steve Womack	H0AR03055	Representative
fccec21a-82a1-4ffa-81e4-3cfa6594c785	Theodore Budd	Candidate for Representative	candidate	NC	H6NC13129	REFUSE-low-share	275	275	9	33500.00	0.0327	245	Ted Budd	S2NC00505	Senator
b20ed4e1-a4f4-47d5-865a-855274fe92d7	Scott Taylor	Candidate for Representative	candidate	VA	H0VA02118	REFUSE-weak-overlap	118	34	15	33000.00	0.4412	16	Nicholas Taylor	H8TX03123	Candidate for Representative
edf68605-9a28-4e21-8e18-3f60af1d2a2d	Fred Simon	Candidate for Representative	candidate	NV	H4NV02193	REFUSE-weak-overlap	11	11	11	31600.00	1.0000	0	Lateefah Simon	H4CA12154	Representative
628092c1-030c-42db-84d1-ad02163e6f85	Joseph Kennedy	Candidate for Representative	candidate	MA	H2MA04073	REFUSE-weak-overlap	99	12	10	31000.00	0.8333	1	Amy Kennedy	H0NJ02171	Candidate for Representative
5e9fa8ef-c3ed-4564-a1da-7786fc7ee064	Charles Booker	Candidate for Senator	candidate	KY	S0KY00420	REFUSE-weak-overlap	2141	115	16	30950.00	0.1391	17	Cory A. Booker	S4NJ00185	Senator
dca79f6f-c8a2-4651-9a9c-d74b13d773c7	Pete Aguilar	Representative	elected	CA	H2CA31125	REFUSE-weak-overlap	4556	38	38	29951.00	1.0000	3172	Anthony Aguilar	H6NC13244	Candidate for Representative
084d0875-bbfe-49de-8718-d6edb0d5d45f	Donna Miller	Candidate for Representative	candidate	IL	H6IL02355	REFUSE-weak-overlap	1518	14	8	29500.00	0.5714	9	Max L. Miller	H2OH16051	Representative
033ba554-ee71-4609-b531-1252ce4ee531	Tom Cotton	Senator	elected	AR	S4AR00103	REFUSE-weak-overlap	3731	7	7	29500.00	1.0000	3728	Thomas Cotton	H2AR04083	Candidate for Representative
d07c331e-7232-4c92-a72f-80239b88d1a0	Herschel Walker	Candidate for Senator	candidate	GA	S2GA00225	REFUSE-weak-overlap	32178	14	4	28600.00	0.2857	20681	Bradley Walker	S2NC00307	Candidate for Senator
